ProbeID	Ptr	Name	Description
200782_at	84396	ANXA5	 annexin A5
200783_s_at	84592	STMN1	 stathmin 1
200784_s_at	84788	LRP1	 low density lipoprotein receptor-related protein 1
200785_s_at	85024	LRP1	 low density lipoprotein receptor-related protein 1
200786_at	85260	PSMB7	 proteasome (prosome, macropain) subunit, beta type, 7
200787_s_at	85498	PEA15	 phosphoprotein enriched in astrocytes 15
200788_s_at	85724	PEA15	 phosphoprotein enriched in astrocytes 15
200789_at	85952	ECH1	 enoyl CoA hydratase 1, peroxisomal
200790_at	86170	ODC1	 ornithine decarboxylase 1
200791_s_at	86380	IQGAP1	 IQ motif containing GTPase activating protein 1
200792_at	86613	XRCC6	 X-ray repair complementing defective repair in Chinese hamster cells 6
200793_s_at	86869	ACO2	 aconitase 2, mitochondrial
200794_x_at	87080	DAZAP2	 DAZ associated protein 2
200795_at	87293	SPARCL1	 SPARC-like 1 (hevin)
200796_s_at	87500	MCL1	 myeloid cell leukemia 1
200797_s_at	87703	MCL1	 myeloid cell leukemia 1
200798_x_at	87912	MCL1	 myeloid cell leukemia 1
200799_at	88118	HSPA1A /// HSPA1B	 heat shock 70kDa protein 1A /// heat shock 70kDa protein 1B
200800_s_at	88372	HSPA1A /// HSPA1B /// HSPA1L	 heat shock 70kDa protein 1A /// heat shock 70kDa protein 1B /// heat shock 70kDa protein 1-like
200801_x_at	88677	ACTB	 actin, beta
200802_at	88873	SARS	 seryl-tRNA synthetase
200803_s_at	89077	TMBIM6	 transmembrane BAX inhibitor motif containing 6
200804_at	89311	TMBIM6	 transmembrane BAX inhibitor motif containing 6
200805_at	89543	LMAN2	 lectin, mannose-binding 2
200806_s_at	89751	HSPD1	 heat shock 60kDa protein 1 (chaperonin)
200807_s_at	89976	HSPD1	 heat shock 60kDa protein 1 (chaperonin)
200808_s_at	90201	ZYX	 zyxin
200809_x_at	90391	RPL12	 ribosomal protein L12
200810_s_at	90599	CIRBP	 cold inducible RNA binding protein
200811_at	90821	CIRBP	 cold inducible RNA binding protein
200812_at	91035	CCT7	 chaperonin containing TCP1, subunit 7 (eta)
200813_s_at	91261	PAFAH1B1	 platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)
200814_at	91525	PSME1	 proteasome (prosome, macropain) activator subunit 1 (PA28 alpha)
200815_s_at	91773	PAFAH1B1	 platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)
200816_s_at	92037	PAFAH1B1	 platelet-activating factor acetylhydrolase 1b, regulatory subunit 1 (45kDa)
200817_x_at	92300	RPS10	 ribosomal protein S10
200818_at	92509	ATP5O	 ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
200819_s_at	92761	RPS15	 ribosomal protein S15
200820_at	92968	PSMD8	 proteasome (prosome, macropain) 26S subunit, non-ATPase, 8
200821_at	93209	LAMP2	 lysosomal-associated membrane protein 2
200822_x_at	93434	TPI1	 triosephosphate isomerase 1
200823_x_at	93646	RPL29	 ribosomal protein L29
200824_at	93852	GSTP1	 glutathione S-transferase pi 1
200825_s_at	94065	HYOU1	 hypoxia up-regulated 1
200826_at	94273	SNRPD2	 small nuclear ribonucleoprotein D2 polypeptide 16.5kDa
200827_at	94514	PLOD1	 procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1
200828_s_at	94748	ZNF207	 zinc finger protein 207
200829_x_at	94959	ZNF207	 zinc finger protein 207
200830_at	95171	PSMD2	 proteasome (prosome, macropain) 26S subunit, non-ATPase, 2
200831_s_at	95414	SCD	 stearoyl-CoA desaturase (delta-9-desaturase)
200832_s_at	95644	SCD	 stearoyl-CoA desaturase (delta-9-desaturase)
200833_s_at	95871	RAP1B	 RAP1B, member of RAS oncogene family
200834_s_at	96093	RPS21	 ribosomal protein S21
200835_s_at	96301	MAP4	 microtubule-associated protein 4
200836_s_at	96524	MAP4	 microtubule-associated protein 4
200837_at	96741	BCAP31	 B-cell receptor-associated protein 31
200838_at	96965	CTSB	 cathepsin B
200839_s_at	97159	CTSB	 cathepsin B
200840_at	97354	KARS	 lysyl-tRNA synthetase
200841_s_at	97558	EPRS	 glutamyl-prolyl-tRNA synthetase
200842_s_at	97776	EPRS	 glutamyl-prolyl-tRNA synthetase
200843_s_at	97992	EPRS	 glutamyl-prolyl-tRNA synthetase
200844_s_at	98210	PRDX6	 peroxiredoxin 6
200845_s_at	98412	PRDX6	 peroxiredoxin 6
200846_s_at	98611	PPP1CA	 protein phosphatase 1, catalytic subunit, alpha isozyme
200847_s_at	98851	SARAF	 store-operated calcium entry-associated regulatory factor
200848_at	99096	AHCYL1	 adenosylhomocysteinase-like 1
200849_s_at	99310	AHCYL1	 adenosylhomocysteinase-like 1
200850_s_at	99524	AHCYL1	 adenosylhomocysteinase-like 1
200851_s_at	99740	IST1	 increased sodium tolerance 1 homolog (yeast)
200852_x_at	99969	GNB2	 guanine nucleotide binding protein (G protein), beta polypeptide 2
200853_at	100220	H2AFZ	 H2A histone family, member Z
200854_at	100431	NCOR1	 nuclear receptor corepressor 1
200855_at	100646	NCOR1	 nuclear receptor corepressor 1
200856_x_at	100861	NCOR1	 nuclear receptor corepressor 1
200857_s_at	101078	NCOR1	 nuclear receptor corepressor 1
200858_s_at	101296	RPS8 /// SNORD38B /// SNORD55	 ribosomal protein S8 /// small nucleolar RNA, C/D box 38B /// small nucleolar RNA, C/D box 55
200859_x_at	101601	FLNA	 filamin A, alpha
200860_s_at	101804	CNOT1	 CCR4-NOT transcription complex, subunit 1
200861_at	102033	CNOT1	 CCR4-NOT transcription complex, subunit 1
200862_at	102260	DHCR24	 24-dehydrocholesterol reductase
200863_s_at	102474	RAB11A	 RAB11A, member RAS oncogene family
200864_s_at	102695	RAB11A	 RAB11A, member RAS oncogene family
200865_at	102918	EIF3F	 eukaryotic translation initiation factor 3, subunit F
200866_s_at	103170	PSAP	 prosaposin
200867_at	103366	RNF114	 ring finger protein 114
200868_s_at	103573	RNF114	 ring finger protein 114
200869_at	103782	RPL18A /// SNORA68	 ribosomal protein L18a /// small nucleolar RNA, H/ACA box 68
200870_at	104040	STRAP	 serine/threonine kinase receptor associated protein
200871_s_at	104276	PSAP	 prosaposin
200872_at	104472	S100A10	 S100 calcium binding protein A10
200873_s_at	104688	CCT8	 chaperonin containing TCP1, subunit 8 (theta)
200874_s_at	104915	MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86	 microRNA 1292 /// NOP56 ribonucleoprotein /// small nucleolar RNA, C/D box 110 /// small nucleolar RNA, C/D box 57 /// small nucleolar RNA, C/D box 86
200875_s_at	105300	MIR1292 /// NOP56 /// SNORD110 /// SNORD57 /// SNORD86	 microRNA 1292 /// NOP56 ribonucleoprotein /// small nucleolar RNA, C/D box 110 /// small nucleolar RNA, C/D box 57 /// small nucleolar RNA, C/D box 86
200876_s_at	105686	PSMB1	 proteasome (prosome, macropain) subunit, beta type, 1
200877_at	105926	CCT4	 chaperonin containing TCP1, subunit 4 (delta)
200878_at	106155	EPAS1	 endothelial PAS domain protein 1
200879_s_at	106371	EPAS1	 endothelial PAS domain protein 1
200880_at	106591	DNAJA1	 DnaJ (Hsp40) homolog, subfamily A, member 1
200881_s_at	106820	DNAJA1	 DnaJ (Hsp40) homolog, subfamily A, member 1
200882_s_at	107050	PSMD4	 proteasome (prosome, macropain) 26S subunit, non-ATPase, 4
200883_at	107293	UQCRC2	 ubiquinol-cytochrome c reductase core protein II
200884_at	107528	CKB	 creatine kinase, brain
200885_at	107730	RHOC	 ras homolog family member C
200886_s_at	107939	PGAM1	 phosphoglycerate mutase 1 (brain)
200887_s_at	108160	STAT1	 signal transducer and activator of transcription 1, 91kDa
200888_s_at	108405	RPL23 /// SNORA21	 ribosomal protein L23 /// small nucleolar RNA, H/ACA box 21
200889_s_at	108663	SSR1	 signal sequence receptor, alpha
200890_s_at	108881	SSR1	 signal sequence receptor, alpha
200891_s_at	109099	SSR1	 signal sequence receptor, alpha
200892_s_at	109317	TRA2B	 transformer 2 beta homolog (Drosophila)
200893_at	109541	TRA2B	 transformer 2 beta homolog (Drosophila)
200894_s_at	109765	FKBP4	 FK506 binding protein 4, 59kDa
200895_s_at	109983	FKBP4	 FK506 binding protein 4, 59kDa
200896_x_at	110198	HDGF	 hepatoma-derived growth factor
200897_s_at	110415	PALLD	 palladin, cytoskeletal associated protein
200898_s_at	110644	MGEA5	 meningioma expressed antigen 5 (hyaluronidase)
200899_s_at	110876	MGEA5	 meningioma expressed antigen 5 (hyaluronidase)
200900_s_at	111109	M6PR	 mannose-6-phosphate receptor (cation dependent)
200901_s_at	111342	M6PR /// PHC1	 mannose-6-phosphate receptor (cation dependent) /// polyhomeotic homolog 1 (Drosophila)
200902_at	111624	SEP15	 15 kDa selenoprotein
200903_s_at	111830	AHCY	 adenosylhomocysteinase
200904_at	112038	HLA-E	 major histocompatibility complex, class I, E
200905_x_at	112265	HLA-E	 major histocompatibility complex, class I, E
200906_s_at	112494	PALLD	 palladin, cytoskeletal associated protein
200907_s_at	112721	PALLD	 palladin, cytoskeletal associated protein
200908_s_at	112950	RPLP2	 ribosomal protein, large, P2
200909_s_at	113165	RPLP2 /// SNORA52	 ribosomal protein, large, P2 /// small nucleolar RNA, H/ACA box 52
200910_at	113430	CCT3 /// LOC101927137	 chaperonin containing TCP1, subunit 3 (gamma) /// uncharacterized LOC101927137
200911_s_at	113706	TACC1	 transforming, acidic coiled-coil containing protein 1
200912_s_at	113946	EIF4A2 /// MIR1248 /// SNORA4 /// SNORA63 /// SNORA81 /// SNORD2	 eukaryotic translation initiation factor 4A2 /// microRNA 1248 /// small nucleolar RNA, H/ACA box 4 /// small nucleolar RNA, H/ACA box 63 /// small nucleolar RNA, H/ACA box 81 /// small nucleolar RNA, C/D box 2
200913_at	114402	PPM1G	 protein phosphatase, Mg2+/Mn2+ dependent, 1G
200914_x_at	114631	KTN1	 kinectin 1 (kinesin receptor)
200915_x_at	114846	KTN1	 kinectin 1 (kinesin receptor)
200916_at	115060	TAGLN2	 transgelin 2
200917_s_at	115258	SRPR	 signal recognition particle receptor (docking protein)
200918_s_at	115496	SRPR	 signal recognition particle receptor (docking protein)
200919_at	115734	PHC2	 polyhomeotic homolog 2 (Drosophila)
200920_s_at	115951	BTG1	 B-cell translocation gene 1, anti-proliferative
200921_s_at	116181	BTG1	 B-cell translocation gene 1, anti-proliferative
200922_at	116415	KDELR1	 KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1
200923_at	116675	LGALS3BP	 lectin, galactoside-binding, soluble, 3 binding protein
200924_s_at	116918	SLC3A2	 solute carrier family 3 (amino acid transporter heavy chain), member 2
200925_at	117177	COX6A1	 cytochrome c oxidase subunit VIa polypeptide 1
200926_at	117408	RPS23	 ribosomal protein S23
200927_s_at	117614	RAB14	 RAB14, member RAS oncogene family
200928_s_at	117835	RAB14	 RAB14, member RAS oncogene family
200929_at	118055	TMED10	 transmembrane emp24-like trafficking protein 10 (yeast)
200930_s_at	118296	VCL	 vinculin
200931_s_at	118491	VCL	 vinculin
200932_s_at	118681	DCTN2	 dynactin 2 (p50)
200933_x_at	118884	RPS4X	 ribosomal protein S4, X-linked
200934_at	119100	DEK	 DEK proto-oncogene
200935_at	119297	CALR	 calreticulin
200936_at	119493	RPL8	 ribosomal protein L8
200937_s_at	119698	RPL5 /// SNORD21	 ribosomal protein L5 /// small nucleolar RNA, C/D box 21
200938_s_at	119952	RERE	 arginine-glutamic acid dipeptide (RE) repeats
200939_s_at	120189	RERE	 arginine-glutamic acid dipeptide (RE) repeats
200940_s_at	120422	RERE	 arginine-glutamic acid dipeptide (RE) repeats
200941_at	120654	HSBP1	 heat shock factor binding protein 1
200942_s_at	120874	HSBP1	 heat shock factor binding protein 1
200943_at	121095	HMGN1	 high mobility group nucleosome binding domain 1
200944_s_at	121328	HMGN1 /// LOC101927733	 high mobility group nucleosome binding domain 1 /// uncharacterized LOC101927733
200945_s_at	121613	SEC31A	 SEC31 homolog A (S. cerevisiae)
200946_x_at	121831	GLUD1	 glutamate dehydrogenase 1
200947_s_at	122040	GLUD1	 glutamate dehydrogenase 1
200948_at	122253	MLF2	 myeloid leukemia factor 2
200949_x_at	122460	RPS20 /// SNORD54	 ribosomal protein S20 /// small nucleolar RNA, C/D box 54
200950_at	122715	ARPC1A	 actin related protein 2/3 complex, subunit 1A, 41kDa
200951_s_at	122952	CCND2	 cyclin D2
200952_s_at	123149	CCND2	 cyclin D2
200953_s_at	123345	CCND2	 cyclin D2
200954_at	123541	ATP6V0C	 ATPase, H+ transporting, lysosomal 16kDa, V0 subunit c
200955_at	123780	IMMT	 inner membrane protein, mitochondrial
200956_s_at	124000	SSRP1	 structure specific recognition protein 1
200957_s_at	124225	SSRP1	 structure specific recognition protein 1
200958_s_at	124453	SDCBP	 syndecan binding protein (syntenin)
200959_at	124676	FUS	 FUS RNA binding protein
200960_x_at	124882	CLTA	 clathrin, light chain A
200961_at	125091	SEPHS2	 selenophosphate synthetase 2
200962_at	125305	RPL31	 ribosomal protein L31
200963_x_at	125511	RPL31	 ribosomal protein L31
200964_at	125718	UBA1	 ubiquitin-like modifier activating enzyme 1
200965_s_at	125944	ABLIM1	 actin binding LIM protein 1
200966_x_at	126160	ALDOA	 aldolase A, fructose-bisphosphate
200967_at	126380	PPIB	 peptidylprolyl isomerase B (cyclophilin B)
200968_s_at	126605	PPIB	 peptidylprolyl isomerase B (cyclophilin B)
200969_at	126834	LOC101928061 /// SERP1	 uncharacterized LOC101928061 /// stress-associated endoplasmic reticulum protein 1
200970_s_at	127115	SERP1	 stress-associated endoplasmic reticulum protein 1
200971_s_at	127352	LOC101928061 /// SERP1	 uncharacterized LOC101928061 /// stress-associated endoplasmic reticulum protein 1
200972_at	127637	TSPAN3	 tetraspanin 3
200973_s_at	127834	TSPAN3	 tetraspanin 3
200974_at	128032	ACTA2	 actin, alpha 2, smooth muscle, aorta
200975_at	128253	PPT1	 palmitoyl-protein thioesterase 1
200976_s_at	128468	TAX1BP1	 Tax1 (human T-cell leukemia virus type I) binding protein 1
200977_s_at	128714	TAX1BP1	 Tax1 (human T-cell leukemia virus type I) binding protein 1
200978_at	128963	MDH1	 malate dehydrogenase 1, NAD (soluble)
200979_at	129183	PDHA1	 pyruvate dehydrogenase (lipoamide) alpha 1
200980_s_at	129407	PDHA1	 pyruvate dehydrogenase (lipoamide) alpha 1
200981_x_at	129636	GNAS	 GNAS complex locus
200982_s_at	129841	ANXA6	 annexin A6
200983_x_at	130039	CD59	 CD59 molecule, complement regulatory protein
200984_s_at	130270	CD59	 CD59 molecule, complement regulatory protein
200985_s_at	130499	CD59	 CD59 molecule, complement regulatory protein
200986_at	130729	SERPING1	 serpin peptidase inhibitor, clade G (C1 inhibitor), member 1
200987_x_at	130978	PSME3	 proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)
200988_s_at	131234	PSME3	 proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki)
200989_at	131489	HIF1A	 hypoxia inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor)
200990_at	131761	TRIM28	 tripartite motif containing 28
200991_s_at	131978	SNX17	 sorting nexin 17
200992_at	132181	IPO7	 importin 7
200993_at	132372	IPO7	 importin 7
200994_at	132563	IPO7	 importin 7
200995_at	132756	IPO7	 importin 7
200996_at	132950	ACTR3	 ARP3 actin-related protein 3 homolog (yeast)
200997_at	133179	RBM14-RBM4 /// RBM4	 RBM14-RBM4 readthrough /// RNA binding motif protein 4
200998_s_at	133432	CKAP4	 cytoskeleton-associated protein 4
200999_s_at	133653	CKAP4	 cytoskeleton-associated protein 4
201000_at	133873	AARS	 alanyl-tRNA synthetase
201001_s_at	134079	TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2	 transmembrane protein 189 /// TMEM189-UBE2V1 readthrough /// ubiquitin-conjugating enzyme E2 variant 1 /// ubiquitin-conjugating enzyme E2 variant 2
201002_s_at	134457	TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2	 transmembrane protein 189 /// TMEM189-UBE2V1 readthrough /// ubiquitin-conjugating enzyme E2 variant 1 /// ubiquitin-conjugating enzyme E2 variant 2
201003_x_at	134835	TMEM189 /// TMEM189-UBE2V1 /// UBE2V1 /// UBE2V2	 transmembrane protein 189 /// TMEM189-UBE2V1 readthrough /// ubiquitin-conjugating enzyme E2 variant 1 /// ubiquitin-conjugating enzyme E2 variant 2
201004_at	135212	SSR4	 signal sequence receptor, delta
201005_at	135427	CD9	 CD9 molecule
201006_at	135620	PRDX2	 peroxiredoxin 2
201007_at	135820	HADHB	 hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit
201008_s_at	136117	TXNIP	 thioredoxin interacting protein
201009_s_at	136335	TXNIP	 thioredoxin interacting protein
201010_s_at	136552	TXNIP	 thioredoxin interacting protein
201011_at	136770	RPN1	 ribophorin I
201012_at	136963	ANXA1	 annexin A1
201013_s_at	137158	PAICS	 phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase
201014_s_at	137445	PAICS	 phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase
201015_s_at	137732	JUP	 junction plakoglobin
201016_at	137937	EIF1AX	 eukaryotic translation initiation factor 1A, X-linked
201017_at	138177	EIF1AX	 eukaryotic translation initiation factor 1A, X-linked
201018_at	138415	EIF1AX	 eukaryotic translation initiation factor 1A, X-linked
201019_s_at	138655	EIF1AX	 eukaryotic translation initiation factor 1A, X-linked
201020_at	138896	YWHAH	 tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta
201021_s_at	139157	DSTN	 destrin (actin depolymerizing factor)
201022_s_at	139379	DSTN	 destrin (actin depolymerizing factor)
201023_at	139601	TAF7	 TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa
201024_x_at	139862	EIF5B	 eukaryotic translation initiation factor 5B
201025_at	140092	EIF5B	 eukaryotic translation initiation factor 5B
201026_at	140321	EIF5B	 eukaryotic translation initiation factor 5B
201027_s_at	140548	EIF5B	 eukaryotic translation initiation factor 5B
201028_s_at	140778	CD99	 CD99 molecule
201029_s_at	140975	CD99	 CD99 molecule
201030_x_at	141174	LDHB	 lactate dehydrogenase B
201031_s_at	141381	HNRNPH1	 heterogeneous nuclear ribonucleoprotein H1 (H)
201032_at	141616	BLCAP	 bladder cancer associated protein
201033_x_at	141835	RPLP0	 ribosomal protein, large, P0
201034_at	142050	ADD3	 adducin 3 (gamma)
201035_s_at	142250	HADH	 hydroxyacyl-CoA dehydrogenase
201036_s_at	142465	HADH	 hydroxyacyl-CoA dehydrogenase
201037_at	142681	PFKP	 phosphofructokinase, platelet
201038_s_at	142895	ANP32A	 acidic (leucine-rich) nuclear phosphoprotein 32 family, member A
201039_s_at	143148	RAD23A	 RAD23 homolog A (S. cerevisiae)
201040_at	143368	GNAI2	 guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 2
201041_s_at	143641	DUSP1	 dual specificity phosphatase 1
201042_at	143858	TGM2	 transglutaminase 2
201043_s_at	144059	ANP32A	 acidic (leucine-rich) nuclear phosphoprotein 32 family, member A
201044_x_at	144312	DUSP1	 dual specificity phosphatase 1
201045_s_at	144527	RAB6A /// WTH3DI	 RAB6A, member RAS oncogene family /// RAB6C-like
201046_s_at	144774	RAD23A	 RAD23 homolog A (S. cerevisiae)
201047_x_at	144994	RAB6A /// WTH3DI	 RAB6A, member RAS oncogene family /// RAB6C-like
201048_x_at	145238	RAB6A /// WTH3DI	 RAB6A, member RAS oncogene family /// RAB6C-like
201049_s_at	145483	RPS18	 ribosomal protein S18
201050_at	145692	PLD3	 phospholipase D family, member 3
201051_at	145907	ANP32A	 acidic (leucine-rich) nuclear phosphoprotein 32 family, member A
201052_s_at	146157	PSMF1	 proteasome (prosome, macropain) inhibitor subunit 1 (PI31)
201053_s_at	146401	PSMF1	 proteasome (prosome, macropain) inhibitor subunit 1 (PI31)
201054_at	146645	HNRNPA0	 heterogeneous nuclear ribonucleoprotein A0
201055_s_at	146873	HNRNPA0	 heterogeneous nuclear ribonucleoprotein A0
201056_at	147103	GOLGB1	 golgin B1
201057_s_at	147299	GOLGB1	 golgin B1
201058_s_at	147495	MYL9	 myosin, light chain 9, regulatory
201059_at	147715	CTTN	 cortactin
201060_x_at	147909	STOM	 stomatin
201061_s_at	148103	STOM	 stomatin
201062_at	148296	STOM	 stomatin
201063_at	148495	RCN1	 reticulocalbin 1, EF-hand calcium binding domain
201064_s_at	148728	LOC100996696 /// PABPC4	 polyadenylate-binding protein 4-like /// poly(A) binding protein, cytoplasmic 4 (inducible form)
201065_s_at	149030	GTF2I /// GTF2IP1 /// LOC100093631	 general transcription factor IIi /// general transcription factor IIi, pseudogene 1 /// general transcription factor II, i, pseudogene
201066_at	149379	CYC1	 cytochrome c-1
201067_at	149576	PSMC2	 proteasome (prosome, macropain) 26S subunit, ATPase, 2
201068_s_at	149811	PSMC2	 proteasome (prosome, macropain) 26S subunit, ATPase, 2
201069_at	150052	MMP2	 matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)
201070_x_at	150322	SF3B1	 splicing factor 3b, subunit 1, 155kDa
201071_x_at	150546	SF3B1	 splicing factor 3b, subunit 1, 155kDa
201072_s_at	150769	SMARCC1	 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
201073_s_at	151052	SMARCC1	 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
201074_at	151337	SMARCC1	 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
201075_s_at	151622	SMARCC1	 SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1
